глагол,частота
optereti,9
prešliti,9
zasedati,9
uključijučiti,9
davasiti,9
obezbedovati,9
sjedinjivati,9
otpasti,9
sahranjivati,9
udahniti,9
iseliti,9
frustrirati,9
naoružavati,9
pereti,9
dobati,9
presecati,9
zavesa,9
odlepiti,9
prepisivati,9
premivati,9
obradovtiti,9
utovariti,9
prskati,9
zaticati,9
skretiti,9
preparati,9
onemogući,9
kvariti,9
osvježiti,9
dobrodošati,9
ima,9
rastućati,9
masirati,9
ulogujiti,9
ubeležiti,9
podmlađivati,9
utabati,9
pričiniti,9
splasnuti,9
mreža,9
obasjavati,9
sacuvati,9
radikalizovati,9
pouzdati,9
zidati,9
strepiti,9
toći,9
odvraćati,9
ispaliti,9
omoguciti,9
izvrćiti,9
donesiti,9
sleteti,9
stigmatizovati,9
ukrastiti,9
кao,9
pokucati,9
postovati,9
posegnuti,9
gaziti,9
autorizirati,9
premještati,9
zapostavljati,9
produkovati,9
zatamniti,9
prevestiti,9
spavaći,9
stoga,9
pohadjati,9
izlivati,9
zagreti,9
ponoći,9
odredabati,9
iznijeti,9
berati,9
propratiti,9
ocrtavati,9
delegirati,9
šareniti,9
taložiti,9
poigravati,9
istovarati,9
zapevati,9
potpisuvati,9
paditi,9
meći,9
ukljuciti,9
ormarići,9
pretezati,9
granisati,9
poučavati,9
tramvajati,9
svetleti,9
posvađati,9
izvirati,9
lokazati,9
trebаlo,9
taći,8
usreći,8
nadjetati,8
dostigneti,8
ovesti,8
sateliti,8
ispitujati,8
izbrojati,8
pokusavati,8
doplaćivati,8
periti,8
jacati,8
navući,8
podrediti,8
nalepiti,8
uzdržavati,8
uperiti,8
iščekivati,8
zavoliti,8
supersiti,8
proputovati,8
stasati,8
podređivati,8
ovladavati,8
žvakati,8
poistovećivati,8
predvidjati,8
zapanjiti,8
poznaveti,8
grafiti,8
ukrcavati,8
sketi,8
poistovećovati,8
sustizati,8
probivati,8
vajati,8
proistećati,8
drzati,8
utopiti,8
igrasti,8
kompromitovati,8
sаmo,8
kаže,8
rastvoriti,8
prirodati,8
nametneti,8
kopredsedavati,8
odveziti,8
pobrisati,8
zažmuriti,8
korati,8
zatekneti,8
odnos,8
farbati,8
prokuvati,8
›,8
naoružati,8
začuditi,8
namazati,8
prikloniti,8
zaspasti,8
pretacati,8
spinovati,8
zaintrigirati,8
cuo,8
dosegati,8
pridobivati,8
ljubomorati,8
prkositi,8
zreti,8
prećutkovati,8
grupirati,8
preokreniti,8
sazriti,8
nanijeti,8
snažiti,8
uvedeti,8
pojednostavnjavati,8
uvežbati,8
promjeniti,8
goreti,8
transformirati,8
zaliti,8
mjći,8
glupiti,8
pročistiti,8
zamagljivati,8
finalizovati,8
kopirajtiti,8
praznovati,8
potpišiti,8
jeći,8
udasti,8
naginjati,8
zalediti,8
razgovorati,8
pržati,8
standardizovati,8
zbaciti,8
prevuciti,8
uračunavati,8
odgovorati,8
podstaknuti,8
praštati,8
odslušati,8
vracati,8
propasiti,8
pozirati,8
unistiti,8
oglušiti,8
ubacivati,8
visiti,8
peleti,8
podbaciti,8
mutiti,8
uspostavati,8
meljeti,8
usluživati,8
poseti,8
kobiti,8
okrepljivati,8
izmicati,8
debatovati,8
odseći,8
pobrati,8
opstajati,8
uvukati,8
deportovati,8
odjavati,8
podmiriti,8
oporezovati,8
odmeravati,8
definišiti,8
biomaterijati,8
liti,8
anđeti,8
prav,8
gazdovati,8
kritizirati,8
izniti,8
susretiti,8
uzbuđivati,8
iseljavati,8
strukturirati,8
pretplati,8
hrleti,8
uveziti,8
iskacati,8
tati,8
hostirati,8
razaznavati,8
podudariti,8
kazavati,8
raspirivati,8
selektovati,8
preovladati,8
lišavati,8
replicirati,8
poigrati,8
spomeneti,8
izađiti,8
prebivati,8
skineti,8
nauciti,8
maksimizovati,8
zadivljivati,8
prinuditi,8
procitati,8
placati,8
pospeći,8
opozivati,8
mutirati,8
dospjeti,8
kotrljati,8
opraštati,8
rasvetliti,8
duljati,8
generalizovati,8
zaći,8
obavlјa,8
umrežiti,8
boći,8
umrati,8
otopiti,8
svariti,8
finiti,8
bravissiti,8
ilustrirati,8
salati,8
vrištati,8
prosljeđivati,8
izbalansirati,8
odbacivati,8
kupasti,8
kotati,8
konstruišati,8
navodnjavati,8
preteći,8
vikati,8
pogoniti,8
proključati,8
prednjagati,8
obrada,8
razlučiti,8
dirigovati,8
gasti,8
kombinujtiti,8
aktuelizovati,8
ravnati,8
ispovedati,8
čeći,8
prisjetiti,8
vizuati,8
dekonstruisati,8
osvrtiti,8
prigovoriti,8
prikaziti,8
poštedeti,8
prebiti,8
besniti,8
offliniti,8
ovekovečiti,8
ponići,8
pomakneti,8
vizualizovati,8
pakovrati,8
upad,8
isprojektovati,8
nazadovati,8
prisjećati,8
iščezavati,8
zatezati,8
pronadjiti,8
izlažiti,8
reemitovati,8
prouzročiti,8
svijetati,8
reka,8
mt:ti,8
podnesiti,8
sklanjati,8
povjeriti,8
recenzirati,8
preinačiti,8
sisćiti,8
porušiti,8
izvijestiti,8
izadjati,7
sinhronizovati,7
fermentisati,7
odsestiti,7
istuširati,7
uditi,7
cekati,7
primopredati,7
prekoračivati,7
umasirati,7
naletiti,7
budeti,7
njihati,7
obvezati,7
rekreirati,7
prehraniti,7
dezertirati,7
pokidati,7
pristaneti,7
uskladištiti,7
izvoliti,7
proterivati,7
propoliti,7
štiklirati,7
zasmetati,7
šansiti,7
optužati,7
prigreti,7
barati,7
rasipati,7
dopisivati,7
naslijediti,7
pronesti,7
dovoziti,7
izradjivati,7
zamoti,7
oprugati,7
kratiti,7
kati,7
zažaliti,7
pititi,7
imeti,7
izmiksati,7
sintetizovati,7
pričvršććivati,7
krivati,7
variti,7
preklopiti,7
prekiniti,7
žalba,7
istrebiti,7
kušati,7
okrečiti,7
poražavati,7
pohoditi,7
podgrevati,7
uparivati,7
iznesti,7
zanati,7
provasti,7
navikneti,7
rijaliti,7
dosati,7
otisati,7
infiltrirati,7
učestvovtiti,7
diversifikovati,7
dešifrovati,7
paneti,7
evocirati,7
štapići,7
prljavati,7
jahati,7
stočiti,7
uprtiti,7
izabrešeti,7
prelijtiti,7
pomjeriti,7
poslivati,7
prepliti,7
izostavljati,7
krstiti,7
odnijeti,7
opkladiti,7
voći,7
zrenjati,7
gratiti,7
sudivati,7
zamrznuti,7
protrljati,7
nаnosi,7
rastući,7
alo,7
veslati,7
razlažiti,7
naceti,7
prožeti,7
povisiti,7
procesirati,7
naređivati,7
obuti,7
uslužiti,7
prisustovati,7
začeti,7
isijavati,7
navigirati,7
odvoziti,7
osjeti,7
opaziti,7
umeće,7
iscrtati,7
zaprepastiti,7
gumbiti,7
personalizirati,7
prohodati,7
osvešćivati,7
uokviriti,7
pevušiti,7
podalje,7
uzavreti,7
časati,7
maskirati,7
sreći,7
skoliozati,7
istraživtiti,7
posuditi,7
porađati,7
suroviti,7
širati,7
zivesti,7
su,7
isparavati,7
zablistiti,7
opustošiti,7
prestižati,7
prositi,7
licitirati,7
gutati,7
doterati,7
poprskati,7
izvrsiti,7
imаmo,7
ocediti,7
raspitivati,7
dosliti,7
potpomogniti,7
daditi,7
štapiti,7
suzdržati,7
doraditi,7
povezuvati,7
mati,7
zuriti,7
osujetiti,7
živ,7
raznositi,7
prediti,7
sjetati,7
utihnuti,7
kriminalizovati,7
priđeti,7
povrći,7
zadobijati,7
žalostiti,7
duplicirati,7
ljuštiti,7
istiniti,7
odagnati,7
rekviziti,7
štedeti,7
opstruirati,7
rasplamsati,7
izasti,7
doziveti,7
klečiti,7
masteriti,7
otuđivati,7
zapišiti,7
razmnožavati,7
ukažiti,7
zataškavati,7
poniziti,7
usluziti,7
.orati,7
dužiti,7
poravnati,7
implantati,7
ispiti,7
umiti,7
brusiti,7
čupati,7
bujati,7
ikoniti,7
urlati,7
zaplašiti,7
umetati,7
odležati,7
rasturiti,7
ljubav,7
demokratizovati,7
istrčati,7
ulijevati,7
otrčati,7
otpočinjati,7
raspolaziti,7
zapjevati,7
jasti,7
lokalizovati,7
iskovati,7
curiti,7
okretiti,7
poželjeti,7
ati,7
kriptirati,7
svaljivati,7
obiđati,7
istrati,7
pomučiti,7
pođiti,7
poleteti,7
podvrgnuti,7
iscrpeti,7
zaklјučila,7
prezakazati,7
pobjeći,7
izustiti,7
uspoređivati,7
okovati,7
krvoproliti,7
promići,7
koronavirusati,7
bati,7
miješati,7
udomiti,7
spakovati,7
šifrirati,7
ismevati,7
uzbuniti,7
objediti,7
nezakoniti,7
etiketirati,7
usmrtiti,7
sistematizovati,7
udubiti,7
kloniti,7
raspad,7
pospješiti,7
maturirati,7
pomaknuti,7
oscilovati,7
postojiti,7
zagarantovati,7
zaceljivati,7
zar,7
polarizovati,7
recitovati,7
umnožiti,7
doprijeti,7
sabereti,7
upiriti,7
izliti,7
svetiti,7
potkopavati,7
posao,7
oklijevati,7
cementirati,7
plaviti,7
skrasiti,7
sustići,7
prihodovati,7
sazidati,7
poskupeti,7
umati,7
produljiti,7
namiriti,7
sudelivati,7
bušiti,7
odudarati,7
ređati,7
doručkovati,7
otpisati,7
maziti,7
rashladiti,7
ugnjetavati,7
izručiti,7
respektovati,7
razlikuvati,7
leteti,7
prevrćiti,6
otpratiti,6
razilaziti,6
stenoviti,6
gvantanati,6
lažati,6
geotekstiti,6
docekati,6
paralisati,6
kožnati,6
stipendirati,6
plutati,6
udjati,6
šilati,6
bankrotirati,6
prosuditi,6
rati,6
pobiberiti,6
zapljuskovati,6
artikulirati,6
povezovati,6
posuđati,6
ogrnuti,6
ostavriti,6
potčinjavati,6
dokučiti,6
razaznati,6
izmeti,6
komadići,6
ulogivati,6
rasteretiti,6
prisvojati,6
rezervati,6
evakuiti,6
isušiti,6
zasuti,6
razvrstvavati,6
množiti,6
prepirati,6
appraisati,6
naknadati,6
ispisiti,6
izletati,6
čujesti,6
blagosloviti,6
iskušati,6
intezivirati,6
sortiti,6
fukcionisati,6
ugrabiti,6
kredit,6
briziti,6
dokopati,6
iskristalisati,6
ispijati,6
blagati,6
moraš,6
pričasti,6
participirati,6
zalažiti,6
ponestati,6
popularisati,6
pumpeti,6
postаje,6
kupnjati,6
pobijati,6
podruti,6
pobrojati,6
prodinstati,6
utjelovljivati,6
podlegnuti,6
spomeniti,6
nazasti,6
začujeti,6
vaučeriti,6
tumarati,6
doplivati,6
poštediti,6
izvinuti,6
popeliti,6
postigniti,6
sloviti,6
obiti,6
opozovesti,6
reagojati,6
plešiti,6
prevaliti,6
pomjerati,6
sabotirati,6
popisati,6
podvizavati,6
pčeliti,6
potapati,6
smještati,6
specificirati,6
proširuvati,6
ispružiti,6
pokrenati,6
zakagati,6
potkopati,6
istrošiti,6
potpomoći,6
poukiti,6
skončati,6
sendviti,6
rentati,6
evakuisati,6
smekšati,6
reptiti,6
potoniti,6
opagati,6
pocinjati,6
dospećati,6
polisati,6
zapljusnuti,6
kontrolišiti,6
paničiti,6
kuhati,6
prestići,6
sponzorirati,6
tetovagati,6
savjeti,6
sustaviti,6
pinavati,6
kiseti,6
podlijegati,6
odvučiti,6
sagoreti,6
konstituisati,6
porazmisliti,6
predpostavljati,6
oksidirati,6
istakniti,6
bogatiti,6
eliminirati,6
strpati,6
nagrizati,6
carovati,6
gnezditi,6
ujutrati,6
datotekati,6
odustajtiti,6
strožiti,6
preformulisati,6
utisniti,6
zalečiti,6
opiriti,6
prilagodjavati,6
pothranjivati,6
utrkovati,6
isperiti,6
prizvati,6
odugovlačiti,6
konstruiti,6
spanati,6
olujati,6
zadnjati,6
preplanuti,6
uvrijediti,6
modelivati,6
perati,6
/cati,6
losići,6
podviti,6
stopirati,6
zapitajtiti,6
sterilisati,6
stjeći,6
utoliti,6
odzvanjati,6
vozačiti,6
iscediti,6
moriti,6
uspavati,6
stopiti,6
radjati,6
obelodanjivati,6
iskrcati,6
venčavati,6
istrpeti,6
grabiti,6
utirati,6
kreditirati,6
dorasti,6
zbrisati,6
korelirati,6
desavati,6
rumeniti,6
kapitalizovati,6
zakljuciti,6
razumiti,6
terorisati,6
zaveštati,6
kreneti,6
nići,6
prasiti,6
žuditi,6
odabiti,6
pohvatati,6
smrditi,6
bistrati,6
snabdeti,6
podcrtati,6
nаlаzi,6
rаde,6
ušuškati,6
svahiti,6
upakovati,6
toplotati,6
prianjati,6
nа,6
pomnožiti,6
desetkovati,6
nadjačavati,6
sudariti,6
utišavati,6
rući,6
procureti,6
stišati,6
briljirati,6
zagrljati,6
pocepati,6
vreći,6
povraćati,6
maršati,6
trljati,6
4,6
vrbovati,6
utiskovati,6
utiti,6
prisustvati,6
oscilirati,6
zaprimiti,6
odumirati,6
pribeći,6
zaslužniti,6
zarobljavati,6
konkurišeti,6
iskombinovati,6
crno-bijeti,6
kategorizovati,6
primajtiti,6
primjetiti,6
osluškivati,6
zamrzavati,6
upamtiti,6
pipnuti,6
probaći,6
razlivati,6
ulogujtiti,6
opsedati,6
sudjelivtiti,6
oronuti,6
uvagati,6
prodretiti,6
probušiti,6
podmazovati,6
podebljati,6
zahtev,6
djeteti,6
proistećliti,6
posejati,6
preporučati,6
streljati,6
tolerirati,6
dodijeti,6
upropastiti,6
kurirati,6
zamonašiti,6
prenebregavati,6
skoncentrisati,6
hakovati,6
preveliti,6
piriti,6
odvlačiti,6
umnogoti,6
ukusiti,6
prevideti,6
putovtiti,6
osamostaljivati,6
smoći,6
potporiti,6
komprimirati,6
pasati,6
rezulatati,6
pofalići,6
razriješiti,6
poistoveti,6
nadoći,6
podlijevati,6
nanomaterijati,6
pionirati,6
provaliti,6
razumijeti,6
naseti,6
potčiniti,6
dorađivati,6
obradjivati,6
uranjati,6
sazoviti,6
regati,6
potući,6
potpasti,6
koegzistirati,6
obvesti,6
dotiti,6
privikavati,6
nadjačati,6
uvediti,6
odsustvovati,6
kvalificirati,6
sinhronizoveti,6
mrežastiti,6
operati,6
klanjati,6
šasivati,6
gabariti,6
pio,6
ispregovarati,6
uznemirovati,6
osvetiti,6
linkovati,6
nagledati,6
prakticirati,6
sledivati,6
surovati,6
iskorištavati,6
sandati,6
proživiti,6
postradati,6
pripojati,6
uzvraćati,6
kreveti,6
ućiti,6
odgurnuti,6
osavremenjivati,6
poštovtiti,6
oznacavati,6
tinjati,6
vaspitati,6
škripati,6
preobražati,6
ceći,6
motivišeti,6
nasrnuti,6
puki,6
juniti,6
uginuti,6
disciplinovati,6
koketirati,6
ratificirati,6
preorijentisati,5
leptirati,5
ulogovati,5
koriguvati,5
prohtiti,5
čirati,5
nadići,5
dodeljujati,5
prevrnuti,5
stežiti,5
ložati,5
pleći,5
nameriti,5
namijeniti,5
slusati,5
nabaciti,5
iščitati,5
obesiti,5
krivotvoriti,5
kazivati,5
premazivati,5
mentiti,5
prisluškovati,5
gospoći,5
naočarati,5
došći,5
politizovati,5
odmagati,5
posutiti,5
bukirati,5
cenzurisati,5
podovati,5
upirati,5
beznaći,5
preuveličavati,5
tarifati,5
nadživeti,5
zadirkivati,5
biratti,5
rasprostirati,5
obuzimati,5
dosezati,5
uzdati,5
potiskivati,5
kamenovati,5
istisnuti,5
prečistiti,5
e-poštati,5
nagovarati,5
rastereti,5
predjati,5
identifikovti,5
pooštravati,5
stražariti,5
zakačiti,5
uspinjati,5
zauzmemoti,5
zakupljivati,5
obecati,5
prelistati,5
poticeti,5
lijepiti,5
m2ći,5
vakuumirati,5
zubiti,5
prevediti,5
emancipovati,5
miniti,5
utemeljivati,5
istaćnuti,5
sočivati,5
odupirati,5
odleti,5
okrivljavati,5
cuti,5
paraziti,5
siriti,5
trujati,5
oskudevati,5
surfovati,5
predisponirati,5
šiti,5
displejati,5
prelijeti,5
zastiti,5
doplatiti,5
idesti,5
kupujtati,5
ginuti,5
odseti,5
poresiti,5
pričestiti,5
finalizirati,5
zapečati,5
nemaš,5
sviditi,5
čekirati,5
opredijeliti,5
pretrpjeti,5
funkcionalizozati,5
juneti,5
pretstavljati,5
prezati,5
koviti,5
zamjerati,5
večera,5
osući,5
kačiti,5
jediti,5
oguliti,5
orašasti,5
slabiti,5
sublimirati,5
daroviti,5
ambalagati,5
odigrаli,5
okladiti,5
shvatići,5
uzbuditi,5
zatrpavati,5
kadrirati,5
prioritetizovati,5
susretneti,5
gđati,5
vijuti,5
pastiti,5
nabujati,5
natopiti,5
pomeniti,5
potrošati,5
podvučiti,5
razmijeniti,5
uokvirovati,5
učinkoviti,5
prehladiti,5
zaslužnuti,5
rasklapati,5
kristalisati,5
tapšati,5
rasplamsavati,5
obuciti,5
nabasti,5
pozdravati,5
dograđivati,5
nadahniti,5
prejudicirati,5
gravirati,5
šteta,5
špijunirati,5
sakrisiti,5
optimizovtiti,5
posipati,5
preslušati,5
shvataš,5
obmanuti,5
košuliti,5
mladiti,5
odlucovati,5
podražavati,5
otporiti,5
raseliti,5
utapati,5
vokati,5
vešati,5
praseti,5
pretresati,5
apartmaniti,5
smetnuti,5
papučiti,5
razveseliti,5
žalati,5
iskriviti,5
padneti,5
spravljati,5
cpaneti,5
ustući,5
slanjiti,5
ograda,5
oročiti,5
iseo,5
auti,5
komercijatizozivati,5
preminiti,5
pozliti,5
klavirati,5
ocistiti,5
paketići,5
pilotirati,5
ključati,5
oduševeti,5
otuđiti,5
siviti,5
osamostati,5
sporazumeti,5
vrednujati,5
magati,5
razbuditi,5
orguljati,5
način,5
nadvijati,5
ispeciti,5
rasprodati,5
senzibilisati,5
zagrebati,5
plažati,5
datovati,5
poreći,5
kompromitirati,5
napišati,5
raščišćavati,5
iskontrolisati,5
obolevati,5
otcepiti,5
prisloniti,5
obradoveti,5
oboliti,5
rasvetati,5
izlistati,5
doseljavati,5
objavlјuje,5
denuncirati,5
razočaravati,5
restartovati,5
udišati,5
uviti,5
racunati,5
namamiti,5
useti,5
angaživtiti,5
špargti,5
izmirati,5
izrastajati,5
kociti,5
traumati,5
uzvisiti,5
kuneti,5
dočepati,5
menjajtiti,5
skrojiti,5
kolebati,5
neceti,5
iskomunicirati,5
cediti,5
mišići,5
polemisati,5
blažiti,5
nadviti,5
poskupiti,5
garantojeti,5
tutorijati,5
rastapati,5
zaprljati,5
ustoličiti,5
davesti,5
zaspati,5
prazniti,5
vaziti,5
prelamati,5
sabijati,5
strimovati,5
nazretiti,5
dobaciti,5
provetravati,5
manevrisati,5
rastavljati,5
preostaniti,5
odsetiti,5
mehurići,5
kralj,5
zauzmetiti,5
pridodavati,5
dalati,5
privoleti,5
korpiti,5
vizuelizovati,5
nemovati,5
šminkati,5
iščeziti,5
razuveriti,5
nagomilati,5
osloviti,5
obrnuti,5
signati,5
ilititi,5
prisluškivati,5
iskušavati,5
otisan,5
djelivati,5
potonjiti,5
doleteti,5
izumeti,5
posustati,5
remontovati,5
argumentovati,5
našaliti,5
pročuti,5
ukočiti,5
plaćasti,5
srasti,5
unapred,5
sastojki,5
kidnapovati,5
vići,5
ponestajati,5
opovrgavati,5
inzistirati,5
dodvoriti,5
franšizati,5
utišati,5
osamostaliti,5
potcrtati,5
pokleknuti,5
gruditi,5
utrati,5
sprijateljiti,5
isposlovati,5
legitimizovati,5
ugošćivati,5
ubrizgati,5
povikati,5
namjestiti,5
retiti,5
jasati,5
zalivati,5
useći,5
presušiti,5
presuđivati,5
devalvirati,5
tаkođe,5
jurišati,5
ustuknuti,5
sprejevati,5
vuki,5
naposti,5
mahati,5
začuti,5
bratiti,5
akcentovati,5
čekići,5
titratiti,5
uljepšati,5
uštipniti,5
dosetiti,5
stavlјaju,5
smijeniti,5
unaprjeđivati,5
radujeti,5
ujednačiti,5
žudeti,5
priželjkivati,5
favoriti,5
zbrajati,5
okoliti,5
avansati,5
poharati,5
iskrstiti,5
l'ći,5
veriti,5
transponovati,5
specifikovati,5
poloziti,5
demistifikovati,5
marginalizovati,5
prosipati,5
sreda,5
protresiti,5
usresrediti,5
proletati,5
opisuvati,5
izbeglica,5
raspitovati,5
zapeniti,5
prodjati,5
vlažiti,5
izdići,5
lupasti,5
skliznuti,5
posluziti,5
bježati,5
cistiti,5
nakupljati,5
oživiti,5
izučiti,5
omogučavati,5
prećutati,5
redati,5
treba,5
sinoć,5
poučiti,5
manjkati,5
aparati,5
tonizirati,5
redefinirati,5
pročišćavati,5
spoznajati,5
proliti,5
planinariti,5
iščitavati,5
pojuriti,5
propržati,5
tresiti,5
sudija,5
unestiti,5
videli.,5
sletiti,5
cesti,5
ponasati,5
iznuditi,5
sručiti,5
procuriti,5
obazirati,5
prevagnuti,5
osvrniti,5
opijati,5
odmoći,5
čići,5
preplivati,5
pospješivati,5
pokoravati,5
ostći,5
jubilovati,5
razmutiti,5
razmetati,5
ubati,5
isečetiti,5
izradovati,5
zagolicati,5
polufinati,5
ofarbati,5
zagrijati,5
prođiti,5
sobati,5
jagoditi,5
usnuti,5
ostariti,5
pohvaljivati,5
nadgraditi,5
pritistiti,5
obrukati,5
htetiti,5
oforati,5
mezoniti,5
ljubaviti,5
kamenčići,5
uveseljavati,5
kidati,5
sletati,5
odsedneti,5
darivati,5
plavetniti,5
drhtiti,5
naslanjati,5
zarazati,5
memorisati,5
zaklanjati,5
izgnječiti,5
razići,5
predugati,5
segmentirati,5
apsorbirati,5
dosuđivati,5
talasati,5
omogućаvа,5
umijeti,5
češljati,5
tlačiti,5
gostiti,5
praškastiti,5
prеdstavlja,5
prof.dr,5
upokojiti,5
validirati,5
odviti,5
institucionalija,4
polomiti,4
onenoti,4
zaradjivati,4
uspaničiti,4
skovati,4
rasteti,4
positivati,4
pozajati,4
okoreti,4
shopati,4
suputi,4
oboljevati,4
izliječiti,4
opusteti,4
uigrati,4
naidjati,4
preokretiti,4
opčiniti,4
oraščiti,4
usputi,4
upropasti,4
pasteti,4
opraniti,4
akcentirati,4
vertikati,4
napomenati,4
mami,4
podcasti,4
perzistirati,4
ruditi,4
nagomiti,4
kultivisati,4
popeciti,4
prezirati,4
dolivati,4
progledati,4
pobjeđivati,4
uravnoteživati,4
podrazmevati,4
ekati,4
mrći,4
preklinjati,4
gа,4
smаtrа,4
prigovarati,4
transponuvati,4
prekrajati,4
žižati,4
fotografirati,4
veš,4
izlomiti,4
stražiti,4
pretpreti,4
sredati,4
postći,4
terasti,4
vrijesti,4
izbjegati,4
preduzmiti,4
okarakterizirati,4
imunizovati,4
iscrtavati,4
ugurati,4
zamreti,4
liberalizovati,4
raspariti,4
posložiti,4
oteći,4
pohrliti,4
čjubiti,4
nаzivа,4
prasići,4
krutiti,4
oponaći,4
blejati,4
makadati,4
bagremovati,4
reciklažiti,4
monopolizovati,4
paprikati,4
kompenzirati,4
ugošćavati,4
predstavaljati,4
oslovljavati,4
pretražuti,4
izručivati,4
nadrastiti,4
pčelariti,4
uzorkovati,4
popivtiti,4
ćutati,4
penetrirati,4
kolonizovati,4
prolivati,4
upecati,4
pojmiti,4
uvrštavati,4
proistećniti,4
posvjedočiti,4
odskazati,4
vijoriti,4
rasplakati,4
proklijati,4
mankati,4
nabasati,4
panoramiti,4
inaugurisati,4
granati,4
rezati,4
resorbovati,4
pokavati,4
izvšiti,4
prokrvljivati,4
stabilizirati,4
distribuisati,4
ekshumirati,4
izvajati,4
upucati,4
koalirati,4
kontekstualizovati,4
pridržаvаti,4
sаdrže,4
osmehnuti,4
namirovati,4
revanširati,4
reprizirati,4
percepirati,4
osveti,4
zapovedati,4
‣,4
odoljeti,4
okladati,4
bezati,4
izleseti,4
pljuvati,4
plastificirati,4
otrovati,4
integrišiti,4
universiti,4
utapkati,4
pribojavati,4
preuresti,4
pouzeti,4
dvadeseti,4
iskupiti,4
podlogiti,4
kofinansirati,4
racionalizovati,4
mršaviti,4
buknuti,4
masterirati,4
navećeti,4
natjecati,4
krastavati,4
ostali,4
reducirati,4
stresati,4
raščlaniti,4
rjeći,4
usitniti,4
tonuti,4
razgranati,4
preobratiti,4
amortizovati,4
preduvjeti,4
obrušavati,4
zastajkivati,4
proverati,4
džati,4
rastuživati,4
učеstvovalo,4
nadvisovati,4
raspadnuti,4
unesti,4
izrezbariti,4
uljeti,4
počastvovati,4
promotivati,4
prodrmati,4
murati,4
ljuljati,4
proživjeti,4
uzvikivati,4
ničiti,4
drviti,4
ušniti,4
obavijeti,4
svaliti,4
kamerati,4
prebrojavati,4
lijeti,4
častiti,4
povoditi,4
smoriti,4
očajavati,4
preletati,4
skandirati,4
iseti,4
laktobaciti,4
dokupiti,4
prototipati,4
saglašavati,4
podižati,4
slepiti,4
privređivati,4
osiromašiti,4
zaneti,4
opčinjavati,4
dajeti,4
preporuciti,4
istrčiti,4
smrzavati,4
obasjati,4
poneseti,4
jadikovati,4
obrviti,4
pulsirati,4
aktualizovati,4
izleti,4
zakljucivati,4
uzrasti,4
bežiti,4
zavlačiti,4
jesiti,4
iznjedriti,4
nanizati,4
lizati,4
poludeti,4
koincidirati,4
prebijati,4
sarađivtiti,4
olabaviti,4
naglasti,4
predstvaljati,4
podrazumjevati,4
uprljati,4
zaštićivati,4
slamati,4
usisati,4
preimenuti,4
kapasti,4
pčelinjati,4
osramotiti,4
modelirati,4
diljem,4
prioritizovati,4
prenoći,4
pretapati,4
uvidati,4
smešiti,4
odomaći,4
sračunati,4
dviti,4
adresati,4
naviknuti,4
tonirati,4
uvezati,4
krijumčariti,4
sažaljevati,4
popucati,4
riskirati,4
anektirati,4
izblendati,4
glad,4
odupremoti,4
pojesiti,4
masakrirati,4
dišati,4
zaviti,4
nasmešiti,4
obrisiti,4
kovidati,4
patrolirati,4
odseciti,4
prošvercovati,4
eksportovati,4
sudelovati,4
preletiti,4
monitorisati,4
utrljavati,4
pretećati,4
pojasevati,4
namagati,4
četovati,4
podstičeti,4
navasti,4
istezati,4
prelaskati,4
pokusati,4
spočitavati,4
pomociti,4
podmladiti,4
iznalaziti,4
duziti,4
diskutovtiti,4
prerastati,4
pirati,4
ugojiti,4
uopćiti,4
tapkati,4
izradjujati,4
zamagliti,4
camati,4
skriti,4
potraživati,4
pobjediti,4
dezavuisati,4
presaviti,4
dušiti,4
prizvatiti,4
iznevjeriti,4
spreciti,4
mobilizovati,4
otudati,4
tititi,4
brišiti,4
asimilovati,4
pretražujtiti,4
zaokupiti,4
razneti,4
zaratiti,4
kontrahivati,4
kamenčiti,4
interagivati,4
prekratiti,4
bolјe,4
apstinirati,4
dobavljati,4
umarati,4
želetiti,4
optužneti,4
papagajati,4
produživati,4
privići,4
konsolidirati,4
izlupati,4
doimati,4
svugditi,4
fkolovati,4
istkati,4
dediti,4
rasturati,4
pretovarati,4
zagospodariti,4
pomogati,4
zavrteti,4
transverzati,4
rafasti,4
pomirisati,4
manifestirati,4
iznati,4
obmaniti,4
prodiskutivati,4
pokvasiti,4
vodicati,4
veštiti,4
zaligati,4
stubići,4
potezati,4
preceniti,4
reto,4
unovčiti,4
penjetiti,4
zahuktati,4
veseliti,4
morbiti,4
kalibrisati,4
istjeti,4
doterivati,4
izbušiti,4
prikvačiti,4
rezbariti,4
ležajevati,4
prepešačiti,4
privuciti,4
zatevati,4
obroki,4
zapovesti,4
dovršavati,4
determinisati,4
namotati,4
razvukati,4
otpočneti,4
alarmirati,4
raskidati,4
predsjedavati,4
ukopati,4
upoznajeti,4
brendirati,4
zasenjivati,4
prekjučati,4
fotoaparati,4
ukopčati,4
kovati,4
obavijati,4
košuljati,4
imponovati,4
natkriljivati,4
povecavati,4
budati,4
sijeti,4
kreteti,4
imun,4
previti,4
staziti,4
portiti,4
osoba,4
reagujtiti,4
prekontrolisati,4
odn.ti,4
šivati,4
svediti,4
naočiglesti,4
limitirati,4
urazumiti,4
pricati,4
predlažiti,4
udruziti,4
logirati,4
odaći,4
žileti,4
uspraviti,4
progurati,4
pocneti,4
štati,4
savjetiti,4
provaljivati,4
buduciti,4
okoviti,4
preplavljivati,4
oduševljati,4
pređiti,4
